state,primary_fuel,capacity_mw,generation_gwh,capacity_factor
Colorado,Hydro,3.5,11.1778571428571,0.364574596962073
Colorado,Hydro,8,20.9015,0.298251997716895
Colorado,Wind,200.6,691.117,0.393293293635076
Colorado,Waste,3.2,22.5187142857143,0.803321713959556
Colorado,Solar,1.8,3.372,0.213850837138508
Colorado,Solar,1.6,3.31891166666667,0.236794496765601
Colorado,Solar,1.6,2.76472333333333,0.197254804033486
Colorado,Solar,1,1.34420857142857,0.153448467058056
Colorado,Solar,1.5,2.45433333333333,0.186783358701167
Colorado,Solar,120,239.67775,0.228003947869102
Colorado,Solar,1.5,2.9464,0.224231354642313
Colorado,Solar,1.5,2.44583333333333,0.186136478944698
Colorado,Solar,2,3.5068,0.200159817351598
Colorado,Solar,1.2,2.0526,0.195262557077626
Colorado,Solar,1.2,1.636,0.155631659056317
Colorado,Wind,250,702.2774,0.320674611872146
Colorado,Wind,150,513.4788,0.390775342465753
Colorado,Solar,52,101.1858,0.222132507903056
Colorado,Solar,13,28.21725,0.247780558482613
Colorado,Hydro,1.2,4.6495,0.44230403348554
Colorado,Wind,60.8,160.8245,0.301956598473925
Colorado,Solar,4,7.3366,0.209377853881278
Colorado,Solar,4,7.2552,0.207054794520548
Colorado,Solar,7.8,10.85025,0.158796540217773
Colorado,Solar,30,55.10575,0.20968702435312
Colorado,Solar,1.2,2.22675,0.211829337899543
Colorado,Solar,30,49.02625,0.186553462709285
Colorado,Solar,2,3.59175,0.205008561643836
Colorado,Solar,10,18.78725,0.214466324200913
Colorado,Wind,600,1084.8335,0.206399067732116
Colorado,Solar,1.5,1.74566666666667,0.13285134449518
Colorado,Solar,1.7,1.97,0.13228579102874
Colorado,Solar,1.5,2.455,0.186834094368341
Colorado,Solar,1.8,2.129,0.13502029426687
Colorado,Solar,1.5,1.90933333333333,0.145306950786403
Colorado,Solar,1.8,2.43733333333333,0.154574665990191
Colorado,Solar,12.8,22.3055,0.198928902682648
Colorado,Solar,1.5,2.9555,0.224923896499239
Colorado,Wind,75,204.315666666667,0.310982749873161
Colorado,Hydro,2.8,8.362,0.340916503587736
Colorado,Hydro,4.8,15.18275,0.361081383181126
Colorado,Hydro,2.4,8.931,0.424800228310502
Colorado,Solar,3.5,6.14933333333333,0.200565340291368
Colorado,Solar,1.5,2.15153333333333,0.163739218670726
Colorado,Solar,2.3,1.607,0.079759777645424
Colorado,Solar,16,26.367,0.188120719178082
Colorado,Solar,1.2,2.49266666666667,0.237125824454592
Colorado,Solar,1.6,2.48266666666667,0.177130898021309
Colorado,Solar,2.7,4.70533333333333,0.198940188285698
Colorado,Solar,4,5.62166666666667,0.160435692541857
Colorado,Solar,1.5,2.8605,0.217694063926941
Colorado,Solar,3,4.02,0.15296803652968
Colorado,Solar,50,53.019,0.121047945205479
Colorado,Solar,4,2.951,0.08421803652968
Colorado,Solar,1.5,1.73,0.131659056316591
Colorado,Solar,1.5,2.0585,0.156659056316591
Colorado,Solar,1.5,1.831,0.139345509893455
Colorado,Solar,1.5,1.8005,0.137024353120244
Colorado,Solar,1.5,1.4395,0.10955098934551
Colorado,Solar,1.5,3.226,0.245509893455099
Colorado,Solar,1.5,2.821,0.21468797564688
Colorado,Solar,1.5,2.817,0.214383561643836
Colorado,Solar,1.5,2.848,0.216742770167428
Colorado,Solar,1.5,2.077,0.15806697108067
Colorado,Solar,1.5,2.929,0.222907153729072
Colorado,Solar,2,2.42,0.138127853881279
Colorado,Storage,4,-0.217,-0.006192922374429
Colorado,Solar,35,4.545,0.014823874755382
Colorado,Wind,59.4,24.222,0.046549974632166
Colorado,Solar,1.5,1.7895,0.136187214611872
Colorado,Solar,1.5,1.713,0.130365296803653
Colorado,Solar,1.6,3.276,0.233732876712329
Colorado,Solar,1.5,2.063,0.157001522070015
Colorado,Solar,1.5,2.476,0.188432267884323
Colorado,Solar,4.6,0.198,0.004913639070876
Colorado,Storage,4.2,0,0
Colorado,Solar,1.5,0.216,0.016438356164384
Colorado,Solar,1,0.097,0.011073059360731
Colorado,Solar,1,0.143,0.016324200913242
Colorado,Solar,1.5,1.25,0.095129375951294
Colorado,Solar,1.5,0.998,0.075951293759513
Colorado,Solar,1.5,0.76,0.057838660578387
Colorado,Solar,1.2,0.44,0.041856925418569
Colorado,Solar,1,0,0
Colorado,Solar,1.1,0,0
Colorado,Solar,8.1,6.445,0.090830937482384
Connecticut,Hydro,31,2.14771428571429,0.007908802053742
Connecticut,Oil,21.8,0.018285714285714,9.57527663572655E-05
Connecticut,Hydro,7.2,33.2475714285714,0.527136786982677
Connecticut,Oil,115,0.105142857142857,0.000104370515329
Connecticut,Oil,222.6,-0.076,-3.8974838664681E-05
Connecticut,Oil,495.3,32.1435714285714,0.007408353460559
Connecticut,Hydro,2,5.26785714285714,0.300676777560339
Connecticut,Hydro,37.2,125.074285714286,0.383814153146897
Connecticut,Hydro,30.5,89.7692857142857,0.335988044443019
Connecticut,Hydro,1.6,4.90828571428571,0.350191617742988
Connecticut,Oil,20.5,1.34342857142857,0.007480947607911
Connecticut,Hydro,8,27.8244057142857,0.397037752772342
Connecticut,Hydro,9,37.3295714285714,0.473485177937233
Connecticut,Oil,21.8,0.019428571428572,0.000101737314255
Connecticut,Oil,786.4,259.731858142857,0.037703147883723
Connecticut,Oil,167.2,1.96314285714286,0.001340329341411
Connecticut,Oil,21.8,0.013571428571429,7.1066506280783E-05
Connecticut,Nuclear,2162.9,16717.303,0.88231907271461
Connecticut,Gas,994.9,347.575143,0.039880920433939
Connecticut,Oil,19,0.381714285714286,0.002293404744739
Connecticut,Hydro,1.4,2.76384857142857,0.22536273413475
Connecticut,Gas,641.5,78.3025712857143,0.013933982369681
Connecticut,Gas,84,5.48228571428572,0.007450377411238
Connecticut,Hydro,8.6,21.69395,0.287962594244451
Connecticut,Gas,71,112.431591714286,0.180769811104067
Connecticut,Waste,18.3,130.618428571429,0.814796694933681
Connecticut,Gas,70.5,50.7339785714286,0.082149646315342
Connecticut,Waste,2.4,8.99657142857143,0.42791911285062
Connecticut,Waste,16.3,102.936857142857,0.720906918948771
Connecticut,Other,31.3,56.3,0.205333566749821
Connecticut,Waste,67,469.308428571429,0.79961226158834
Connecticut,Gas,11.8,29,0.280551040941104
Connecticut,Gas,37.5,86.9632541428572,0.26472832311372
Connecticut,Hydro,3.2,12.1402857142857,0.433086676451403
Connecticut,Hydro,2.3,2.96328571428571,0.147075923877592
Connecticut,Gas,25.8,45.4859914285714,0.201258324610507
Connecticut,Waste,14.6,106.094714285714,0.829538955758697
Connecticut,Waste,90,36.1321432857143,0.045829709900703
Connecticut,Gas,520,2968.935,0.651768308746049
Connecticut,Gas,578,2433.93014285714,0.480702260759259
Connecticut,Gas,840,3612.25585714286,0.490902350666294
Connecticut,Gas,350,122.765,0.040040769732551
Connecticut,Hydro,2.5,6.94942857142857,0.317325505544684
Connecticut,Gas,841.5,3408.2715425,0.4623554294625
Connecticut,Oil,69.6,1.68142857142857,0.002757814667356
Connecticut,Gas,96,8.118,0.009653253424658
Connecticut,Gas,693,3374.54180928571,0.555875422405021
Connecticut,Waste,43,210.564666333333,0.559001450391137
Connecticut,Gas,4.5,23.9762857142857,0.608226426034645
Connecticut,Oil,242,-0.036428571428572,-1.71839368601511E-05
Connecticut,Oil,242,-0.285428571428571,-0.000134641199398
Connecticut,Gas,4,27.8988571428571,0.796200260926288
Connecticut,Oil,5.2,0.581285714285714,0.012760926288324
Connecticut,Oil,10.4,1.06385714285714,0.011677392242461
Connecticut,Oil,5.2,0.632857142857143,0.01389307039992
Connecticut,Oil,2.6,0.295285714285714,0.012964774951076
Connecticut,Oil,5.2,0.629571428571429,0.013820939334638
Connecticut,Oil,5.2,0.655142857142857,0.014382307190526
Connecticut,Oil,5.2,0.648571428571429,0.014238045059963
Connecticut,Oil,2,0.093142857142857,0.005316373124592
Connecticut,Gas,16.2,118.907614285714,0.837896825396826
Connecticut,Oil,6,0.103857142857143,0.001975973037617
Connecticut,Gas,36.3,232.383714285714,0.730793974255992
Connecticut,Gas,3,14.8225714285714,0.564024787997391
Connecticut,Gas,4.3,29.8001428571429,0.791126230677043
Connecticut,Gas,2.4,11.2376342857143,0.534514568384431
Connecticut,Gas,25.7,103.494457,0.459705670451113
Connecticut,Gas,14.6,32.4562855714286,0.253770919899204
Connecticut,Gas,3.6,1.23571428571429,0.039184242951366
Connecticut,Gas,1.4,9.49471428571428,0.774193924145
Connecticut,Gas,5.8,15.4298571428571,0.303689520210541
Connecticut,Gas,16.6,89.3145714285714,0.614200441688476
Connecticut,Solar,5,8.14314285714286,0.185916503587736
Connecticut,Gas,4.6,23.9335142857143,0.593942681301228
Connecticut,Solar,20,33.9795,0.193946917808219
Connecticut,Oil,10.4,0.982833333333333,0.010788037115092
Connecticut,Solar,4,5.299,0.151227168949772
Connecticut,Solar,1,1.004215,0.114636415525114
Connecticut,Gas,1.1,6.31766666666667,0.655631659056317
Connecticut,Gas,2.6,13.6924,0.601176677204075
Connecticut,Gas,2.8,17.439,0.710983365949119
Connecticut,Gas,5,18.5552,0.423634703196347
Connecticut,Gas,3.4,21.2755,0.714326484018265
Connecticut,Solar,2.5,2.1315,0.097328767123288
Connecticut,Solar,1,0.8365,0.095490867579909
Connecticut,Gas,5.6,33.85675,0.690165321265493
Connecticut,Gas,2.8,14.051,0.572855512067841
Connecticut,Solar,1.5,1.175,0.089421613394216
Connecticut,Solar,4.3,1.305,0.03464479133482
Connecticut,Solar,1,1.02266666666667,0.116742770167428
Connecticut,Solar,4.3,1.1845,0.031445789529574
Connecticut,Gas,3.7,4.841,0.149358262371961
Connecticut,Wind,5,12.4895,0.285148401826484
Connecticut,Solar,3.3,5.97725,0.20676802269268
Connecticut,Solar,2,2.8820075,0.164498144977169
Connecticut,Solar,1,1.372,0.15662100456621
Connecticut,Solar,2,2.4160875,0.137904537671233
Connecticut,Solar,1,1.1522,0.131529680365297
Connecticut,Solar,3,0.880333333333333,0.033498224251649
Connecticut,Gas,9.3,63.8936666666667,0.784279308030965
Connecticut,Solar,1.7,1.78666666666667,0.119974930611514
Connecticut,Solar,20,23.2575,0.132748287671233
Connecticut,Gas,1.4,8.5315,0.695653946510111
Connecticut,Solar,1.1,2.85933333333333,0.296734467967345
Connecticut,Solar,1,1.374,0.156849315068493
Connecticut,Solar,1,1.403,0.160159817351598
Connecticut,Solar,1,1.369,0.156278538812785
Connecticut,Solar,1,1.377,0.157191780821918
Connecticut,Solar,1,1.3615,0.155422374429224
Connecticut,Solar,1.1,0.8705,0.090338314653383
Connecticut,Gas,2,9.347,0.533504566210046
Connecticut,Solar,1.2,1.977,0.188070776255708
Connecticut,Solar,1,0.9045,0.103253424657534
Connecticut,Solar,1,0.9525,0.108732876712329
Connecticut,Solar,36.9,1.422,0.004399153580577
Connecticut,Solar,1,0,0
Connecticut,Solar,1,0,0
Connecticut,Solar,2.5,2.215,0.101141552511416
Connecticut,Solar,3.4,4.146,0.139202256244964
Connecticut,Solar,1,1.026,0.117123287671233
Connecticut,Solar,1,1.051,0.119977168949772
Connecticut,Solar,1,0,0
Connecticut,Solar,1,0,0
Connecticut,Gas,1.4,10.674,0.870352250489237
Connecticut,Solar,1,0.364,0.041552511415525
Connecticut,Gas,4.3,9.164,0.243283423595625
Delaware,Oil,52,0.511714285714286,0.001123362938431
Delaware,Oil,18.5,0.215285714285714,0.00132843215035
Delaware,Gas,710.3,154.073143142857,0.024761732154922
Delaware,Coal,464.1,610.783714571429,0.150235225878198
Delaware,Oil,20,0.197857142857143,0.00112932159165
Delaware,Gas,113.6,18.6522857142857,0.018743453873929
Delaware,Gas,1193,1759.66429671429,0.168377971262567
Delaware,Oil,45.1,3.08342857142857,0.007804646628569
Delaware,Gas,96,37.1337142857143,0.044156338334421
Delaware,Gas,118,153.207811428571,0.14821589991929
Delaware,Gas,324,1118.86971471429,0.394212510116934
Delaware,Waste,5,28.0147142857143,0.639605348988911
Delaware,Waste,5,25.8335714285714,0.589807566862361
Delaware,Wind,2,5.05685714285714,0.288633398564905
Delaware,Solar,1.2,1.27831142857143,0.121604968471407
Delaware,Solar,10,17.2798785714286,0.197258887801696
Delaware,Gas,361,1379.5834294,0.436251226742053
Delaware,Solar,1.3,1.91085714285714,0.16779567464499
Delaware,Gas,2.6,21.1163333333333,0.927130898021309
Delaware,Solar,11.8,19.9151428571429,0.192662553760766
Delaware,Gas,25,183.229,0.836662100456621
Delaware,Solar,4,5.85952428571429,0.167223866601435
Delaware,Solar,1.2,1.341478,0.12761396499239
Delaware,Waste,2.2,14.0830633333333,0.730752559845026
Delaware,Solar,1.2,1.75766666666667,0.167205733130391
Delaware,Solar,1.2,1.586,0.150875190258752
Delaware,Solar,1.4,1.1265,0.091854207436399
Delaware,Solar,3,0,0
Delaware,Gas,1.3,9.289,0.815683175272216
Florida,Coal,1471.8,7678.01012871429,0.595519210837589
Florida,Coal,1262,2500.97847528571,0.22622807127247
Florida,Gas,1295,6613.64102485714,0.582997569229839
Florida,Gas,2680.9,1202.79571471429,0.05121617624126
Florida,Gas,1215.9,3364.66000671429,0.315892432002966
Florida,Gas,1352,3842.78541228571,0.32446311673267
Florida,Gas,1295,6381.30999566667,0.562517409395697
Florida,Gas,2377.8,2513.257,0.12065837497614
Florida,Nuclear,2861.2,19170.4017057143,0.764854613868398
Florida,Oil,67.4,3.33057142857143,0.00564098246103
Florida,Oil,226.8,5.24057142857143,0.00263773698216
Florida,Gas,3449,9144.43556142857,0.302663188768519
Florida,Gas,1475.6,2842.99843471429,0.219939821299709
Florida,Gas,197.7,313.973714428571,0.181293617715932
Florida,Coal,1135.1,2919.10673328571,0.293570048671683
Florida,Gas,661.5,4068.080142,0.702029796332536
Florida,Coal,1903.5,1919.44086214286,0.115111244375769
Florida,Coal,471,809.180430428571,0.196119310518903
Florida,Gas,146.1,249.614429142857,0.195036261788899
Florida,Gas,35.7,6.007,0.019208139876955
Florida,Gas,370,35.6277137142857,0.01099213677474
Florida,Coal,1407.1,3718.24498328571,0.301653890891051
Florida,Gas,98.7,1.44585714285714,0.001672261248811
Florida,Gas,133.6,61.6417142857143,0.052670100112886
Florida,Gas,890.4,2353.07728285714,0.301680287713431
Florida,Gas,342.8,8.73371428571429,0.002908399497329
Florida,Gas,654.3,865.752714285714,0.151047254356972
Florida,Gas,270.1,471.764429714286,0.199386845441265
Florida,Hydro,43.5,203.561571428571,0.534198214004544
Florida,Oil,11,-0.404285714285714,-0.004195576113384
Florida,Oil,2951.2,1489.23071,0.057604874528247
Florida,Gas,2448.5,11718.36713,0.546339858155631
Florida,Nuclear,2160,15579.3485714286,0.8233631707376
Florida,Oil,748,98.9668585714286,0.015103725394267
Florida,Oil,126.5,2.29485714285714,0.002070909039343
Florida,Gas,706,1028.88943214286,0.166364208956313
Florida,Gas,1492.5,4393.39800671429,0.336033134218603
Florida,Gas,70,89.7738572857143,0.146402246062809
Florida,Gas,2234,5292.42927714286,0.270438045336235
Florida,Gas,54.2,46.7207142857143,0.098402488428015
Florida,Gas,897,3120.99526228571,0.397188403542722
Florida,Gas,278.1,1094.22814285714,0.449161770780337
Florida,Gas,14.1,74.43264,0.602615369668707
Florida,Gas,783.1,536.401428,0.078193129518615
Florida,Gas,2294,6307.43542857143,0.31387396486822
Florida,Oil,48,0.298714285714286,0.000710412589693
Florida,Oil,50,0.097428571428572,0.000222439660796
Florida,Gas,1112.4,547.820569142857,0.056217722627662
Florida,Gas,1197.3,333.275286428572,0.031775765490292
Florida,Cogeneration,45.5,230.913285714286,0.579339870827151
Florida,Gas,9,2.72257142857143,0.034532869464376
Florida,Gas,4.1,25.7315714285714,0.716437560657407
Florida,Waste,77,323.995715428571,0.48033522420176
Florida,Gas,8.2,45.2917142857143,0.630522807185019
Florida,Biomass,96.9,639.483691,0.753358321434798
Florida,Cogeneration,72.4,38.2885714285714,0.060370738774584
Florida,Waste,13.6,47.8332857142857,0.401501525267641
Florida,Gas,10.7,48.6374142857143,0.518898714267425
Florida,Gas,102,645.76225,0.722717174769451
Florida,Gas,8.7,10.7708571428571,0.141327574960074
Florida,Cogeneration,135.5,526.065308571429,0.443196438500589
Florida,Waste,42,248.962072285714,0.676674473488025
Florida,Biomass,79.8,340.709652142857,0.487390926149359
Florida,Waste,62.3,321.912286714286,0.589855183554105
Florida,Biomass,82.8,337.381115571429,0.465142825826976
Florida,Gas,13.7,0.773857142857143,0.006448164707339
Florida,Biomass,69.4,329.852781142857,0.542570995260842
Florida,Other,21,84.0343314285714,0.456807628987668
Florida,Waste,49,238.934286714286,0.556644969514224
Florida,Waste,11.2,7.37171428571429,0.075135704966918
Florida,Waste,15.5,77.8287142857143,0.573197188729668
Florida,Cogeneration,81.9,303.355142857143,0.422827625371657
Florida,Waste,31.2,185.071571285714,0.677143964720591
Florida,Waste,14,95.0155714285714,0.774751887056192
Florida,Gas,30,107.953285714286,0.410781148075669
Florida,Waste,34,231.183648857143,0.776200808679636
Florida,Waste,47,265.640572,0.645197153405227
Florida,Waste,22.1,143.795857142857,0.742762542319351
Florida,Waste,76.5,382.752288142857,0.571152726509173
Florida,Waste,66,400.278144285714,0.69233109223349
Florida,Gas,470.1,110.112572142857,0.026738839240183
Florida,Gas,46.8,188.265428571429,0.459219813671868
Florida,Coal,395.4,391.837858714286,0.113126831482796
Florida,Waste,59,331.520734285714,0.641437842051146
Florida,Biomass,2.5,2.51846,0.114998173515982
Florida,Gas,136.6,388.102127142857,0.324333058510715
Florida,Gas,125.3,56.0868571428571,0.051098238331071
Florida,Gas,122.4,957.983857142857,0.893454965700131
Florida,Biomass,4.8,11.4474285714286,0.272246684061753
Florida,Biomass,8,11.6564285714286,0.166330316373125
Florida,Waste,128.9,145.857691142857,0.129173168063149
Florida,Gas,600,126.763999,0.024117960235921
Florida,Gas,274.5,899.195851428571,0.373945093789693
Florida,Gas,994.4,130.629143857143,0.014995980212609
Florida,Gas,609,-0.992,-0.00018594746984
Florida,Gas,644.2,2154.26128571429,0.381745169349951
Florida,Gas,541.2,300.043002285714,0.063288034514396
Florida,Gas,728,820.179579,0.128609623381755
Florida,Gas,688.3,439.268001,0.072853042238272
Florida,Gas,411.4,1793.41000557143,0.497635317418035
Florida,Gas,4263,20570.17582,0.550831242495424
Florida,Gas,11.5,12.2795714285714,0.121893700899061
Florida,Waste,4.8,31.5817142857143,0.751087192868015
Florida,Gas,380.8,115.200286285714,0.034534447511882
Florida,Solar,25,48.11,0.219680365296804
Florida,Solar,10,17.337,0.19791095890411
Florida,Waste,9.6,57.0397142857143,0.678269053055012
Florida,Waste,4,24.483,0.698715753424658
Florida,Waste,4,21.4225714285714,0.611374755381605
Florida,Solar,15,19.908,0.151506849315068
Florida,Waste,116.1,358.179,0.35217927389001
Florida,Solar,1.6,2.50500285714286,0.178724518917156
Florida,Waste,3.2,23.932,0.853738584474886
Florida,Solar,5.1,9.29542857142857,0.208063133929371
Florida,Solar,10,0.770571428571429,0.008796477495108
Florida,Waste,96,452.2011972,0.537720221175799
Florida,Solar,1,1.69571571428571,0.193574853228963
Florida,Solar,1.2,1.82785714285714,0.173882909328115
Florida,Waste,1.6,10.0844285714286,0.719494047619048
Florida,Biomass,3.2,14.9127714285714,0.531990989889106
Florida,Waste,3,13.812,0.525570776255708
Florida,Solar,6,9.6284,0.183188736681887
Florida,Waste,6.4,33.073,0.589915097031964
Florida,Solar,30,50.055,0.19046803652968
Florida,Solar,40,55.6306666666667,0.158763318112633
Florida,Solar,50,67.219,0.15346803652968
Florida,Solar,2.7,4.4354,0.187527481819719
Florida,Solar,3.5,6.031,0.196705805609915
Florida,Solar,1.6,2.4672,0.176027397260274
Florida,Solar,1.9,0.6374,0.038296082672435
Florida,Solar,3.8,5.48475,0.164766582552271
Florida,Solar,4.9,7.714,0.179712981082844
Florida,Solar,84.5,122.05925,0.164895909324255
Florida,Solar,1.6,1.388,0.099029680365297
Florida,Solar,1.6,1.1385,0.081228595890411
Florida,Solar,74.5,124.802,0.191232263798229
Florida,Gas,21.6,150.5695,0.795754587349907
Florida,Solar,78.5,123.50325,0.179599293255388
Florida,Solar,5.1,5.84875,0.130914808845913
Florida,Solar,3,4.02675,0.153224885844749
Florida,Gas,1723.1,7082.099012,0.469188550475423
Florida,Solar,1.5,1.75425,0.133504566210046
Florida,Solar,20,26.2026666666667,0.149558599695586
Florida,Waste,9.6,49.7586666666667,0.591688863521055
Florida,Solar,8.8,11.7953333333333,0.153011277155113
Florida,Solar,74.5,111.829,0.171353927247096
Florida,Solar,74.5,109.835333333333,0.168299061219903
Florida,Solar,74.5,106.529,0.163232815420919
Florida,Solar,74.5,106.261,0.162822162973859
Florida,Solar,74.5,102.291333333333,0.156739501292227
Florida,Solar,74.5,118.119,0.180992001470994
Florida,Solar,74.5,111.319333333333,0.170572972531233
Florida,Solar,74.5,105.157,0.161130520057614
Florida,Gas,18.6,13.455,0.082578435704817
Florida,Solar,1,1.51175,0.172574200913242
Florida,Solar,4.8,7.43833333333333,0.176901002029427
Florida,Solar,4.1,6.133,0.170759550061254
Florida,Solar,7.1,10.9623333333333,0.176254635882265
Florida,Solar,74.4,80.044,0.122815093042667
Florida,Solar,35,67.686,0.220763209393346
Florida,Solar,61,52.808,0.09882476233251
Florida,Solar,50,33.421,0.076303652968037
Florida,Solar,74.5,65.4425,0.100276577487665
Florida,Solar,70.3,75.431,0.122487123027858
Florida,Solar,55.4,87.98,0.181288429520466
Florida,Solar,1.9,2.413,0.144977168949772
Florida,Solar,74.5,145.719,0.223283074377126
Florida,Solar,74.5,140.848,0.215819312923294
Florida,Solar,74.5,131.484,0.201470993840213
Florida,Solar,74.5,137.269,0.210335264012749
Florida,Waste,9.6,46.3396666666667,0.551032946473871
Florida,Waste,1.6,10.6086666666667,0.756896879756469
Florida,Waste,4.8,17.1183333333333,0.407114091831558
Florida,Solar,74.9,90.726,0.138275691789967
Florida,Solar,1.4,1.72233333333333,0.14043813872581
Florida,Solar,7.3,11.408,0.178394945893539
Florida,Solar,52,49.366,0.108372848612575
Florida,Solar,45,4.17,0.010578386605784
Florida,Solar,74.9,3.275,0.004991434545909
Florida,Solar,4,6.8235,0.194734589041096
Florida,Solar,5,9.579,0.218698630136986
Florida,Storage,10,1.175,0.013413242009133
Florida,Solar,42,1.422,0.003864970645793
Florida,Solar,1.5,2.4,0.182648401826484
Florida,Solar,1.1,1.784,0.185139061851391
Georgia,Nuclear,2430,19307.4098571429,0.90701325972635
Georgia,Coal,3498.6,13607.6887614286,0.444003066374253
Georgia,Hydro,6,23.4458571428571,0.446077951728637
Georgia,Hydro,5.4,26.2438571428571,0.554791500567756
Georgia,Gas,2848.4,7531.46889,0.301838478655645
Georgia,Hydro,14.4,68.6094285714286,0.543897677031239
Georgia,Oil,560,5.94185714285714,0.001211239632839
Georgia,Hydro,16.8,31.8581428571429,0.216474660640512
Georgia,Hydro,4.8,14.548,0.345985540334855
Georgia,Hydro,29.6,115.703285714286,0.446220866169496
Georgia,Hydro,60,199.454142857143,0.379478962818004
Georgia,Hydro,45,112.754857142857,0.286034645212727
Georgia,Hydro,72,159.040142857143,0.25215649235341
Georgia,Hydro,16,43.6467142857143,0.311406351924331
Georgia,Hydro,44.8,111.068857142857,0.283015475025627
Georgia,Gas,807.4,705.440995714286,0.099739650769521
Georgia,Hydro,22.5,53.7605714285714,0.272757845908531
Georgia,Oil,15.6,0.01,7.31764430394568E-05
Georgia,Hydro,17.6,63.983,0.414999740556247
Georgia,Hydro,17.2,43.5364285714286,0.288948368452191
Georgia,Gas,17.5,0.77,0.005022831050228
Georgia,Hydro,420,455.515428571429,0.123808281303389
Georgia,Hydro,23.5,36.5535714285714,0.177565196874436
Georgia,Hydro,15.9,35.751,0.256677005255449
Georgia,Hydro,131.2,185.776714285714,0.161641672831846
Georgia,Hydro,86.6,98.4888333333333,0.129826991960799
Georgia,Nuclear,1848,14328.9828571429,0.885134543647264
Georgia,Coal,1956.8,3473.61858657143,0.202642989636154
Georgia,Hydro,321.2,1.18342857142857,0.000420593355478
Georgia,Gas,810.4,62.4078572857143,0.008790948447257
Georgia,Hydro,500,116.430571428571,0.026582322243966
Georgia,Hydro,628,342.530857142857,0.062263847166997
Georgia,Hydro,73.3,201.713428571429,0.314142525200478
Georgia,Hydro,847.8,-489.980714285714,-0.065975314335696
Georgia,Coal,3564,11375.3576342857,0.364353761943564
Georgia,Oil,317.6,1.30928571428571,0.000470597731519
Georgia,Hydro,2.3,6.418,0.318542783402819
Georgia,Gas,183.8,13.2968571428571,0.008258466085616
Georgia,Gas,919,400.364858571429,0.049732046766565
Georgia,Gas,386.1,13.522,0.003997946920321
Georgia,Gas,99.6,46.7092855714286,0.053535243223383
Georgia,Gas,570,354.813857142857,0.071059412229203
Georgia,Gas,242,142.893428571429,0.067405104235739
Georgia,Gas,726,379.869571857143,0.059730174072157
Georgia,Gas,539.7,2183.188,0.461779459753981
Georgia,Gas,594.1,2340.75742857143,0.449772348291577
Georgia,Waste,7.1,0,0
Georgia,Hydro,1.4,0.480857142857143,0.039208834218619
Georgia,Petcoke,140.4,28.5442854285714,0.023208547519621
Georgia,Biomass,70.4,407.922000285714,0.661455090749718
Georgia,Biomass,69.5,455.987417714286,0.748969182540465
Georgia,Biomass,72.2,451.884918285714,0.714474187451325
Georgia,Gas,11.7,41.947,0.409270967490146
Georgia,Waste,17.9,107.886571428571,0.688034561800537
Georgia,Biomass,154,542.136716857143,0.401868526401844
Georgia,Biomass,85.1,337.235459857143,0.452376011913385
Georgia,Biomass,72.3,347.225826,0.548238608158548
Georgia,Waste,82.1,91.1453558571429,0.126732289747361
Georgia,Biomass,101.2,571.099350142857,0.644209384805685
Georgia,Oil,30,2.48386,0.009451522070015
Georgia,Biomass,14.5,108.963635714286,0.857846289673167
Georgia,Oil,1.3,0,0
Georgia,Hydro,2.1,11.9268842857143,0.64834117665331
Georgia,Oil,13,0.181714285714286,0.001595664609363
Georgia,Waste,84.7,391.652925571429,0.527854050518657
Georgia,Oil,8,0,0
Georgia,Hydro,1.2,3.61328571428571,0.343729615133725
Georgia,Waste,73.4,256.372938285714,0.398723666974161
Georgia,Gas,360,105.968571428571,0.033602413568167
Georgia,Oil,1.3,0,0
Georgia,Oil,1.7,0,0
Georgia,Oil,1.1,0,0
Georgia,Oil,2.4,0,0
Georgia,Oil,3.9,0.013571428571429,0.000397243547928
Georgia,Oil,3.4,0,0
Georgia,Oil,2.4,0.036057142857143,0.001715046749293
Georgia,Oil,5.5,0,0
Georgia,Hydro,1,2.29856857142857,0.262393672537508
Georgia,Oil,1.2,0,0
Georgia,Gas,6,0,0
Georgia,Oil,1.4,0,0
Georgia,Gas,323,215.245715285714,0.076072534630291
Georgia,Gas,1099.2,78.1830012857143,0.008119541618241
Georgia,Gas,494.1,302.811714285714,0.069960630020016
Georgia,Gas,495,430.727714285714,0.099332990702854
Georgia,Oil,3,0,0
Georgia,Gas,409,55.1831428571428,0.015402067314517
Georgia,Gas,701.2,355.654287857143,0.057900462849262
Georgia,Oil,10.8,0.057714285714286,0.000610035998164
Georgia,Gas,242,50.3154285714286,0.023734588367216
Georgia,Oil,4.6,0,0
Georgia,Gas,795.6,138.246,0.019835981459672
Georgia,Gas,1192,4669.28571428571,0.447167351817071
Georgia,Gas,596.6,1941.55457142857,0.371502932796611
Georgia,Gas,692,27.7465714285714,0.004577191950499
Georgia,Gas,1239,7352.27828571429,0.677402077617674
Georgia,Oil,80,0.381142857142857,0.000543868232224
Georgia,Gas,1376.6,3612.24869314286,0.299547549579738
Georgia,Oil,1.6,0.003571428571429,0.000254810828441
Georgia,Waste,8,43.8372857142857,0.625532045009785
Georgia,Waste,6.4,41.2254285714286,0.735327992498369
Georgia,Biomass,3.6,0.099814285714286,0.003165090237008
Georgia,Waste,60,389.805284714286,0.741638669547728
